qseqid,sseqid,pident,length,mismatch,gapopen,qlen,slen,qstart,qend,sstart,send,evalue,bitscore,similarity
46807|P52461|1-56,tr|A0A0A0YRR9|A0A0A0YRR9_HUMAN,85.714,56,8,0,56,113,1,56,17,72,1.34e-26,94.4,85.714
46807|P52461|1-56,tr|A0A0A0YPL8|A0A0A0YPL8_HUMAN,83.929,56,9,0,56,97,1,56,1,56,1.69e-26,93.6,83.929
46808|P52461|29-84,tr|A0A0A0YPL8|A0A0A0YPL8_HUMAN,85.714,56,8,0,56,97,1,56,29,84,2e-28,98.2,85.714
46808|P52461|29-84,tr|A0A0A0YLM8|A0A0A0YLM8_HUMAN,83.929,56,9,0,56,97,1,56,29,84,1.4400000000000001e-27,96.3,83.929
46808|P52461|29-84,tr|A0A0A0YKF4|A0A0A0YKF4_HUMAN,83.929,56,9,0,56,97,1,56,29,84,2.35e-27,95.5,83.929
46808|P52461|29-84,tr|A0A0A0YM56|A0A0A0YM56_HUMAN,83.929,56,9,0,56,113,1,56,45,100,4.020000000000001e-27,95.5,83.929
46808|P52461|29-84,tr|A0A0A0YRR9|A0A0A0YRR9_HUMAN,82.143,56,10,0,56,113,1,56,45,100,1.99e-26,93.6,82.143
46809|P52461|57-97,tr|A0A0A0YPL8|A0A0A0YPL8_HUMAN,92.683,41,3,0,41,97,1,41,57,97,6.26e-19,73.6,92.683
46809|P52461|57-97,tr|A0A0A0YLM8|A0A0A0YLM8_HUMAN,90.244,41,4,0,41,97,1,41,57,97,6.23e-18,70.9,90.244
46809|P52461|57-97,tr|A0A0A0YKF4|A0A0A0YKF4_HUMAN,90.244,41,4,0,41,97,1,41,57,97,6.87e-18,70.9,90.244
46809|P52461|57-97,tr|A0A0A0YM56|A0A0A0YM56_HUMAN,90.244,41,4,0,41,113,1,41,73,113,9.54e-18,70.9,90.244
46809|P52461|57-97,tr|A0A0A0YRR9|A0A0A0YRR9_HUMAN,87.805,41,5,0,41,113,1,41,73,113,3.85e-17,69.3,87.805
46817|P52462|197-252,tr|A0A126LB10|A0A126LB10_HUMAN,85.714,56,8,0,56,666,1,56,200,255,8.42e-30,110.0,85.714
46818|P52462|225-280,tr|A0A126LB10|A0A126LB10_HUMAN,83.929,56,9,0,56,666,1,56,228,283,1.92e-27,103.0,83.929
46819|P52462|253-308,tr|A0A126LB10|A0A126LB10_HUMAN,87.5,56,7,0,56,666,1,56,256,311,4.7999999999999995e-28,105.0,87.5
46821|P52462|309-364,tr|A0A126LB10|A0A126LB10_HUMAN,89.286,56,6,0,56,666,1,56,312,367,1.86e-28,106.0,89.286
46822|P52462|337-392,tr|A0A126LB10|A0A126LB10_HUMAN,83.929,56,9,0,56,666,1,56,340,395,1.39e-28,107.0,83.929
46823|P52462|365-420,tr|A0A126LB10|A0A126LB10_HUMAN,81.818,55,10,0,56,666,1,55,368,422,8.79e-28,104.0,80.35696428571428
46824|P52462|393-448,tr|A0A126LB10|A0A126LB10_HUMAN,76.786,56,13,0,56,666,1,56,396,451,2.2899999999999998e-24,95.1,76.786
46825|P52462|421-476,tr|A0A126LB10|A0A126LB10_HUMAN,78.182,55,12,0,56,666,1,55,424,478,7.1e-25,96.7,76.78589285714285
46826|P52462|449-504,tr|A0A126LB10|A0A126LB10_HUMAN,78.571,56,12,0,56,666,1,56,452,507,6.240000000000001e-27,102.0,78.571
46827|P52462|477-532,tr|A0A126LB10|A0A126LB10_HUMAN,78.571,56,12,0,56,666,1,56,480,535,3.47e-27,103.0,78.571
46830|P52462|561-616,tr|A0A126LB10|A0A126LB10_HUMAN,85.714,56,8,0,56,666,1,56,564,619,2.6200000000000003e-27,103.0,85.714
46877|P52466|29-84,tr|A0A126LAY3|A0A126LAY3_HUMAN,82.143,56,10,0,56,276,1,56,32,87,2.1600000000000002e-29,105.0,82.143
46878|P52466|57-112,tr|A0A126LAY3|A0A126LAY3_HUMAN,76.786,56,13,0,56,276,1,56,60,115,1.91e-26,97.8,76.786
46915|P52468|1-56,tr|A0A126LAY1|A0A126LAY1_HUMAN,78.571,56,12,0,56,860,1,56,1,56,1.73e-24,95.5,78.571
46919|P52468|113-168,tr|A0A126LAY1|A0A126LAY1_HUMAN,78.571,56,12,0,56,860,1,56,113,168,4.0399999999999996e-24,94.4,78.571
46920|P52468|141-196,tr|A0A126LAY1|A0A126LAY1_HUMAN,89.286,56,6,0,56,860,1,56,141,196,1.7299999999999999e-28,106.0,89.286
46921|P52468|169-224,tr|A0A126LAY1|A0A126LAY1_HUMAN,76.786,56,13,0,56,860,1,56,169,224,5.429999999999999e-23,91.3,76.786
46931|P52468|449-504,tr|A0A126LAY1|A0A126LAY1_HUMAN,76.786,56,13,0,56,860,1,56,449,504,2.14e-24,95.1,76.786
46932|P52468|477-532,tr|A0A126LAY1|A0A126LAY1_HUMAN,78.182,55,12,0,56,860,1,55,477,531,3.59e-24,94.4,76.78589285714285
46968|P52471|141-196,tr|A0A126LB11|A0A126LB11_HUMAN,82.143,56,10,0,56,216,1,56,146,201,1.3e-26,97.1,82.143
46969|P52471|169-211,tr|A0A126LB11|A0A126LB11_HUMAN,86.047,43,6,0,43,216,1,43,174,216,5.9400000000000005e-21,82.0,86.047
47098|P52521|113-168,tr|A0A126LAU2|A0A126LAU2_HUMAN,80.0,55,11,0,56,535,1,55,113,167,1.59e-16,72.8,78.57142857142857
47192|P52527|281-316,tr|A0A126LAX5|A0A126LAX5_HUMAN,94.444,36,2,0,36,316,1,36,281,316,6.53e-17,72.4,94.444
47204|P52529|1-56,tr|A0A126LB12|A0A126LB12_HUMAN,89.286,56,6,0,56,474,1,56,1,56,1.77e-30,111.0,89.286
47205|P52529|29-84,tr|A0A126LB12|A0A126LB12_HUMAN,92.857,56,4,0,56,474,1,56,29,84,5.3000000000000004e-33,118.0,92.857
47206|P52529|57-112,tr|A0A126LB12|A0A126LB12_HUMAN,94.643,56,3,0,56,474,1,56,57,112,3.76e-30,110.0,94.643
47207|P52529|85-140,tr|A0A126LB12|A0A126LB12_HUMAN,89.286,56,6,0,56,474,1,56,85,140,7.71e-27,101.0,89.286
47208|P52529|113-168,tr|A0A126LB12|A0A126LB12_HUMAN,83.929,56,9,0,56,474,1,56,113,168,6.95e-25,96.3,83.929
47209|P52529|141-196,tr|A0A126LB12|A0A126LB12_HUMAN,89.286,56,6,0,56,474,1,56,141,196,3.25e-17,74.7,89.286
47215|P52529|309-364,tr|A0A126LB12|A0A126LB12_HUMAN,92.857,56,4,0,56,474,1,56,309,364,8.38e-29,107.0,92.857
47216|P52529|337-392,tr|A0A126LB12|A0A126LB12_HUMAN,83.636,55,9,0,56,474,2,56,338,392,1.31e-25,98.2,82.1425
47217|P52529|365-420,tr|A0A126LB12|A0A126LB12_HUMAN,88.235,51,6,0,56,474,1,51,365,415,3.1e-23,91.7,80.356875
47259|P52539|1-56,tr|A0A126LAY8|A0A126LAY8_HUMAN,91.071,56,4,1,56,515,1,56,1,55,4.55e-27,102.0,91.071
47268|P52539|253-308,tr|A0A126LAY8|A0A126LAY8_HUMAN,94.643,56,3,0,56,515,1,56,252,307,2.64e-29,108.0,94.643
47269|P52539|281-336,tr|A0A126LAY8|A0A126LAY8_HUMAN,92.857,56,4,0,56,515,1,56,280,335,1.68e-29,109.0,92.857
47271|P52539|337-392,tr|A0A126LAY8|A0A126LAY8_HUMAN,94.643,56,3,0,56,515,1,56,336,391,6.05e-33,118.0,94.643
47272|P52539|365-420,tr|A0A126LAY8|A0A126LAY8_HUMAN,87.5,56,7,0,56,515,1,56,364,419,1.3e-28,106.0,87.5
47273|P52539|393-448,tr|A0A126LAY8|A0A126LAY8_HUMAN,92.727,55,4,0,56,515,2,56,393,447,5.1099999999999996e-23,91.3,91.07116071428571
47274|P52539|421-476,tr|A0A126LAY8|A0A126LAY8_HUMAN,94.643,56,3,0,56,515,1,56,420,475,3.48e-23,91.7,94.643
47276|P52539|477-516,tr|A0A126LAY8|A0A126LAY8_HUMAN,95.0,40,2,0,40,515,1,40,476,515,7.64e-18,75.5,95.0
47277|P52546|1-56,tr|A0A126LAZ1|A0A126LAZ1_HUMAN,95.833,48,2,0,56,205,9,56,1,48,1.03e-28,102.0,82.14257142857143
47283|P52546|169-224,tr|A0A126LAZ1|A0A126LAZ1_HUMAN,97.778,45,1,0,56,205,1,45,161,205,1.47e-22,86.3,78.57160714285715
47285|P52549|1-56,tr|A0A126LAY0|A0A126LAY0_HUMAN,94.643,56,3,0,56,650,1,56,34,89,1.87e-31,115.0,94.643
47286|P52549|29-84,tr|A0A126LAY0|A0A126LAY0_HUMAN,94.643,56,3,0,56,650,1,56,62,117,1.02e-33,121.0,94.643
47287|P52549|57-112,tr|A0A126LAY0|A0A126LAY0_HUMAN,91.071,56,5,0,56,650,1,56,90,145,2.3000000000000002e-29,109.0,91.071
47288|P52549|85-140,tr|A0A126LAY0|A0A126LAY0_HUMAN,96.364,55,2,0,56,650,2,56,119,173,5.76e-29,108.0,94.64321428571428
47289|P52549|113-168,tr|A0A126LAY0|A0A126LAY0_HUMAN,91.071,56,5,0,56,650,1,56,146,201,4.9800000000000004e-29,108.0,91.071
47290|P52549|141-196,tr|A0A126LAY0|A0A126LAY0_HUMAN,87.5,56,7,0,56,650,1,56,174,229,1.4600000000000002e-26,101.0,87.5
47291|P52549|169-224,tr|A0A126LAY0|A0A126LAY0_HUMAN,87.5,56,7,0,56,650,1,56,202,257,2.1e-25,98.2,87.5
47294|P52549|253-308,tr|A0A126LAY0|A0A126LAY0_HUMAN,86.792,53,7,0,56,650,4,56,285,337,2.51e-14,66.6,82.14242857142857
47295|P52549|281-336,tr|A0A126LAY0|A0A126LAY0_HUMAN,94.643,56,3,0,56,650,1,56,310,365,5.25e-20,82.8,94.643
47296|P52549|309-364,tr|A0A126LAY0|A0A126LAY0_HUMAN,87.5,56,3,1,56,650,1,56,338,389,7.79e-24,93.6,87.5
47297|P52549|337-392,tr|A0A126LAY0|A0A126LAY0_HUMAN,85.185,54,7,1,56,650,3,56,364,416,2e-20,84.0,82.14267857142858
47298|P52549|365-420,tr|A0A126LAY0|A0A126LAY0_HUMAN,87.273,55,6,1,56,650,2,56,391,444,2.3700000000000003e-21,86.7,85.71455357142857
47299|P52549|393-448,tr|A0A126LAY0|A0A126LAY0_HUMAN,94.444,54,3,0,56,650,2,55,418,471,1.94e-28,106.0,91.071
47303|P52549|505-560,tr|A0A126LAY0|A0A126LAY0_HUMAN,85.714,56,8,0,56,650,1,56,478,533,3.5199999999999994e-23,91.7,85.714
47304|P52549|533-588,tr|A0A126LAY0|A0A126LAY0_HUMAN,85.714,56,8,0,56,650,1,56,506,561,2.37e-24,95.1,85.714
47305|P52549|561-616,tr|A0A126LAY0|A0A126LAY0_HUMAN,82.143,56,9,1,56,650,1,56,534,588,5.3700000000000006e-21,85.5,82.143
47306|P52549|589-644,tr|A0A126LAY0|A0A126LAY0_HUMAN,83.636,55,8,1,56,650,3,56,563,617,2.3e-18,78.2,82.1425
47307|P52549|617-672,tr|A0A126LAY0|A0A126LAY0_HUMAN,89.286,56,5,1,56,650,1,55,589,644,3.6999999999999997e-23,91.7,89.286
47415|P54669|1-56,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,75.0,56,14,0,56,536,1,56,27,82,3.6499999999999994e-23,91.7,75.0
47417|P54669|57-112,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,80.357,56,11,0,56,536,1,56,84,139,7.02e-28,104.0,80.357
47420|P54669|141-196,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.786,56,13,0,56,536,1,56,168,223,8.29e-25,96.3,76.786
47421|P54669|169-224,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,78.571,56,12,0,56,536,1,56,196,251,2.77e-25,97.4,78.571
47422|P54669|197-252,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,89.286,56,6,0,56,536,1,56,224,279,2.02e-32,117.0,89.286
47423|P54669|225-280,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,87.5,56,7,0,56,536,1,56,252,307,4.96e-32,116.0,87.5
47424|P54669|253-308,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,74.138,58,13,1,56,536,1,56,280,337,1.7699999999999998e-24,95.1,76.78578571428572
47425|P54669|281-336,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,83.929,56,9,0,56,536,1,56,310,365,5.950000000000001e-29,107.0,83.929
47426|P54669|309-364,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.786,56,13,0,56,536,1,56,338,393,3.22e-25,97.4,76.786
47428|P54669|365-420,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,80.0,55,11,0,56,536,2,56,395,449,1.73e-26,100.0,78.57142857142857
47594|P68321|169-224,tr|A0A126LAZ9|A0A126LAZ9_HUMAN,75.0,56,14,0,56,296,1,56,170,225,8.41e-24,91.3,75.0
49154|P90463|85-140,tr|Q53Y97|Q53Y97_HUMAN,78.571,56,12,0,56,313,1,56,61,116,7.5599999999999995e-28,102.0,78.571
49154|P90463|85-140,sp|P04818|TYSY_HUMAN,78.571,56,12,0,56,313,1,56,61,116,7.5599999999999995e-28,102.0,78.571
49154|P90463|85-140,tr|Q53FB7|Q53FB7_HUMAN,78.571,56,12,0,56,313,1,56,61,116,7.65e-28,102.0,78.571
49154|P90463|85-140,tr|A8K9A5|A8K9A5_HUMAN,78.571,56,12,0,56,313,1,56,61,116,9.54e-28,102.0,78.571
49158|P90463|197-252,tr|Q53Y97|Q53Y97_HUMAN,89.091,55,6,0,56,313,2,56,174,228,3.05e-30,108.0,87.50008928571428
49158|P90463|197-252,sp|P04818|TYSY_HUMAN,89.091,55,6,0,56,313,2,56,174,228,3.05e-30,108.0,87.50008928571428
49158|P90463|197-252,tr|Q53FB7|Q53FB7_HUMAN,87.273,55,7,0,56,313,2,56,174,228,1.48e-29,106.0,85.71455357142857
49158|P90463|197-252,tr|A8K9A5|A8K9A5_HUMAN,87.273,55,7,0,56,313,2,56,174,228,4.0000000000000003e-29,105.0,85.71455357142857
49159|P90463|225-280,tr|Q53Y97|Q53Y97_HUMAN,85.714,56,8,0,56,313,1,56,201,256,3.07e-32,114.0,85.714
49159|P90463|225-280,sp|P04818|TYSY_HUMAN,85.714,56,8,0,56,313,1,56,201,256,3.07e-32,114.0,85.714
49159|P90463|225-280,tr|Q53FB7|Q53FB7_HUMAN,83.929,56,9,0,56,313,1,56,201,256,1.7500000000000001e-31,112.0,83.929
49159|P90463|225-280,tr|A8K9A5|A8K9A5_HUMAN,83.929,56,9,0,56,313,1,56,201,256,4.47e-31,110.0,83.929
49160|P90463|253-308,tr|Q53Y97|Q53Y97_HUMAN,75.0,56,14,0,56,313,1,56,229,284,1.73e-25,96.3,75.0
49160|P90463|253-308,sp|P04818|TYSY_HUMAN,75.0,56,14,0,56,313,1,56,229,284,1.73e-25,96.3,75.0
49160|P90463|253-308,tr|Q53FB7|Q53FB7_HUMAN,75.0,56,14,0,56,313,1,56,229,284,1.77e-25,96.3,75.0
49160|P90463|253-308,tr|A8K9A5|A8K9A5_HUMAN,75.0,56,14,0,56,313,1,56,229,284,1.81e-25,96.3,75.0
49279|Q00701|1-56,tr|A0A126LAV0|A0A126LAV0_HUMAN,94.643,56,3,0,56,871,1,56,1,56,3.8900000000000003e-31,114.0,94.643
49282|Q00701|85-140,tr|A0A126LAV0|A0A126LAV0_HUMAN,92.857,56,4,0,56,871,1,56,85,140,6.79e-29,107.0,92.857
49283|Q00701|113-168,tr|A0A126LAV0|A0A126LAV0_HUMAN,94.643,56,3,0,56,871,1,56,113,168,6.53e-29,108.0,94.643
49288|Q00701|253-308,tr|A0A126LAV0|A0A126LAV0_HUMAN,94.643,56,3,0,56,871,1,56,253,308,5.03e-28,105.0,94.643
49289|Q00701|281-336,tr|A0A126LAV0|A0A126LAV0_HUMAN,89.286,56,6,0,56,871,1,56,281,336,1.48e-25,98.6,89.286
49290|Q00701|309-364,tr|A0A126LAV0|A0A126LAV0_HUMAN,91.071,56,5,0,56,871,1,56,309,364,2.4800000000000003e-27,103.0,91.071
49291|Q00701|337-392,tr|A0A126LAV0|A0A126LAV0_HUMAN,94.643,56,3,0,56,871,1,56,337,392,1.02e-28,107.0,94.643
49295|Q00701|449-504,tr|A0A126LAV0|A0A126LAV0_HUMAN,94.643,56,3,0,56,871,1,56,449,504,8.140000000000001e-31,113.0,94.643
49299|Q00701|561-616,tr|A0A126LAV0|A0A126LAV0_HUMAN,92.857,56,4,0,56,871,1,56,561,616,1.57e-28,107.0,92.857
49300|Q00701|589-644,tr|A0A126LAV0|A0A126LAV0_HUMAN,92.857,56,3,1,56,871,1,55,589,644,3.67e-26,100.0,92.857
49304|Q00701|701-756,tr|A0A126LAV0|A0A126LAV0_HUMAN,92.857,56,4,0,56,871,1,56,702,757,6.66e-29,107.0,92.857
49305|Q00701|729-784,tr|A0A126LAV0|A0A126LAV0_HUMAN,94.643,56,3,0,56,871,1,56,730,785,2.3300000000000002e-29,109.0,94.643
49376|Q01349|337-366,tr|A0A126LAV6|A0A126LAV6_HUMAN,93.333,30,2,0,30,366,1,30,337,366,1.53e-11,57.0,93.333
49590|Q02050|421-476,tr|O75978|O75978_HUMAN,82.143,56,10,0,56,100,1,56,38,93,3.2999999999999996e-30,102.0,82.143
49658|Q02273|365-420,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,75.0,56,14,0,56,536,1,56,400,455,1.1099999999999999e-23,93.2,75.0
49691|Q02480|365-420,tr|O75979|O75979_HUMAN,85.714,56,8,0,56,105,1,56,16,71,8.86e-31,104.0,85.714
49691|Q02480|365-420,tr|O75978|O75978_HUMAN,78.571,56,12,0,56,100,1,56,17,72,5.46e-28,97.4,78.571
49692|Q02480|393-448,tr|O75979|O75979_HUMAN,76.364,55,13,0,56,105,2,56,45,99,7.07e-27,94.7,75.00035714285714
49731|Q02514|365-420,tr|O75978|O75978_HUMAN,80.357,56,11,0,56,100,1,56,17,72,9.979999999999999e-30,101.0,80.357
49731|Q02514|365-420,tr|O75979|O75979_HUMAN,78.571,56,12,0,56,105,1,56,16,71,8.46e-29,99.4,78.571
49732|Q02514|393-448,tr|O75979|O75979_HUMAN,80.0,55,11,0,56,105,2,56,45,99,8.92e-28,97.1,78.57142857142857
49739|Q02515|85-140,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.364,55,13,0,56,536,1,55,105,159,2.0100000000000003e-27,103.0,75.00035714285714
5005|B4XMG8|29-84,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.786,56,13,0,56,536,1,56,384,439,1.98e-25,97.8,76.786
5007|B4XMH1|1-44,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,88.636,44,4,1,44,536,2,44,380,423,1.73e-19,80.5,88.636
50290|Q05113|29-84,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,74.138,58,12,1,56,536,2,56,56,113,1.13e-21,87.4,76.78578571428572
50291|Q05113|57-112,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,78.571,56,12,0,56,536,1,56,86,141,2.3800000000000002e-27,103.0,78.571
50299|Q05113|281-336,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,75.0,56,14,0,56,536,1,56,312,367,2.5e-24,94.7,75.0
50352|Q05136|57-112,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,77.778,54,12,0,56,536,3,56,88,141,1.6e-25,98.2,75.00021428571429
50361|Q05136|309-364,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.364,55,13,0,56,536,2,56,341,395,1.93e-23,92.4,75.00035714285714
50381|Q05137|365-420,tr|O75979|O75979_HUMAN,80.357,56,11,0,56,105,1,56,16,71,7.339999999999999e-30,102.0,80.357
50381|Q05137|365-420,tr|O75978|O75978_HUMAN,76.786,56,13,0,56,100,1,56,17,72,2.59e-28,98.2,76.786
50382|Q05137|393-448,tr|O75979|O75979_HUMAN,76.364,55,13,0,56,105,2,56,45,99,7.150000000000001e-27,94.7,75.00035714285714
50389|Q05138|85-140,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.364,55,13,0,56,536,2,56,84,138,4.37e-25,97.1,75.00035714285714
50532|Q06094|1-56,tr|A0A0A0YKL2|A0A0A0YKL2_HUMAN,94.643,56,3,0,56,84,1,56,1,56,7.87e-32,106.0,94.643
50532|Q06094|1-56,tr|A0A0A0YRM2|A0A0A0YRM2_HUMAN,90.385,52,5,0,56,84,1,52,1,52,5.52e-28,96.7,83.92892857142859
50533|Q06094|29-84,tr|A0A0A0YKL2|A0A0A0YKL2_HUMAN,94.643,56,3,0,56,84,1,56,29,84,4.02e-33,109.0,94.643
51150|Q0GP11|1-56,tr|B4DS95|B4DS95_HUMAN,75.0,56,14,0,56,683,1,56,1,56,1.54e-23,92.8,75.0
51150|Q0GP11|1-56,tr|Q53GZ5|Q53GZ5_HUMAN,75.0,56,14,0,56,792,1,56,1,56,2.07e-23,92.4,75.0
51150|Q0GP11|1-56,sp|P23921|RIR1_HUMAN,75.0,56,14,0,56,792,1,56,1,56,2.0899999999999997e-23,92.4,75.0
51151|Q0GP11|29-84,tr|Q53GZ5|Q53GZ5_HUMAN,76.786,56,13,0,56,792,1,56,29,84,1.89e-16,72.4,76.786
51151|Q0GP11|29-84,sp|P23921|RIR1_HUMAN,76.786,56,13,0,56,792,1,56,29,84,1.91e-16,72.4,76.786
51155|Q0GP12|57-112,tr|B4DS95|B4DS95_HUMAN,80.0,55,11,0,56,683,1,55,73,127,8.77e-26,99.0,78.57142857142857
51155|Q0GP12|57-112,sp|P23921|RIR1_HUMAN,80.0,55,11,0,56,792,1,55,154,208,8.81e-26,99.0,78.57142857142857
51155|Q0GP12|57-112,tr|B4DNN4|B4DNN4_HUMAN,80.0,55,11,0,56,762,1,55,124,178,9.520000000000001e-26,99.0,78.57142857142857
51155|Q0GP12|57-112,tr|B4E0I8|B4E0I8_HUMAN,80.0,55,11,0,56,695,1,55,57,111,1.14e-25,99.0,78.57142857142857
51155|Q0GP12|57-112,tr|Q53GZ5|Q53GZ5_HUMAN,78.182,55,12,0,56,792,1,55,154,208,3.87e-25,97.4,76.78589285714285
51157|Q0GP14|1-56,tr|B4DXD1|B4DXD1_HUMAN,80.357,56,11,0,56,454,1,56,356,411,2.1e-27,103.0,80.357
51157|Q0GP14|1-56,tr|B4DXB0|B4DXB0_HUMAN,80.357,56,11,0,56,570,1,56,472,527,3e-27,103.0,80.357
51157|Q0GP14|1-56,tr|E9PL69|E9PL69_HUMAN,80.357,56,11,0,56,570,1,56,472,527,3e-27,103.0,80.357
51157|Q0GP14|1-56,tr|B4DS95|B4DS95_HUMAN,80.357,56,11,0,56,683,1,56,613,668,4.72e-27,102.0,80.357
51157|Q0GP14|1-56,sp|P23921|RIR1_HUMAN,80.357,56,11,0,56,792,1,56,694,749,4.7600000000000004e-27,102.0,80.357
51157|Q0GP14|1-56,tr|B4E0I8|B4E0I8_HUMAN,80.357,56,11,0,56,695,1,56,597,652,5.86e-27,102.0,80.357
51157|Q0GP14|1-56,tr|B4DNN4|B4DNN4_HUMAN,80.357,56,11,0,56,762,1,56,664,719,6.0100000000000005e-27,102.0,80.357
51157|Q0GP14|1-56,tr|Q53GZ5|Q53GZ5_HUMAN,78.571,56,12,0,56,792,1,56,694,749,7.740000000000001e-27,102.0,78.571
51618|Q0NPL6|29-84,sp|Q9HC24|LFG4_HUMAN,75.0,56,14,0,56,238,1,56,153,208,1.44e-17,73.9,75.0
51618|Q0NPL6|29-84,tr|Q9HC19|Q9HC19_HUMAN,75.0,56,14,0,56,284,1,56,199,254,1.81e-17,74.3,75.0
51618|Q0NPL6|29-84,tr|G3XAA5|G3XAA5_HUMAN,75.0,56,14,0,56,285,1,56,200,255,2.86e-17,73.9,75.0
51620|Q0NPL6|85-114,tr|G3V1R8|G3V1R8_HUMAN,76.667,30,7,0,30,61,1,30,32,61,5.9e-09,47.0,76.667
51620|Q0NPL6|85-114,tr|Q9HC19|Q9HC19_HUMAN,76.667,30,7,0,30,284,1,30,255,284,2.73e-08,48.1,76.667
51620|Q0NPL6|85-114,sp|Q9HC24|LFG4_HUMAN,76.667,30,7,0,30,238,1,30,209,238,2.92e-08,47.8,76.667
51620|Q0NPL6|85-114,tr|G3XAA5|G3XAA5_HUMAN,76.667,30,7,0,30,285,1,30,256,285,2.98e-08,47.8,76.667
52718|Q1HGM6|1-56,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,87.5,56,7,0,56,536,1,56,345,400,7.099999999999999e-30,110.0,87.5
52719|Q1HGM6|29-84,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,87.5,56,7,0,56,536,1,56,373,428,1.49e-28,106.0,87.5
52720|Q1HGM6|57-112,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,94.643,56,3,0,56,536,1,56,401,456,4.43e-31,113.0,94.643
52721|Q1HGM6|85-140,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,85.714,56,8,0,56,536,1,56,429,484,1.61e-28,106.0,85.714
52722|Q1HGM6|113-152,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,82.5,40,7,0,40,536,1,40,457,496,4.27e-18,76.3,82.5
53645|Q1W7N1|29-84,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.364,55,13,0,56,536,2,56,393,447,1.23e-24,95.9,75.00035714285714
56695|Q4U6S5|29-84,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,83.929,56,9,0,56,536,1,56,91,146,2.4500000000000002e-29,108.0,83.929
56707|Q4U6S8|1-56,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,75.439,57,13,1,56,536,1,56,53,109,7.6300000000000005e-22,87.8,76.78612499999998
56708|Q4U6S8|29-84,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,78.182,55,12,0,56,536,2,56,83,137,1.4500000000000002e-26,101.0,76.78589285714285
56711|Q4U6S8|113-168,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,75.0,56,14,0,56,536,1,56,167,222,6.3e-24,93.6,75.0
56713|Q4U6S8|169-224,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,89.286,56,6,0,56,536,1,56,223,278,2.88e-32,117.0,89.286
56716|Q4U6S9|29-84,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,80.357,56,11,0,56,536,1,56,97,152,1.3199999999999999e-28,106.0,80.357
56720|Q4U6S9|141-196,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,82.143,56,10,0,56,536,1,56,209,264,4.1899999999999995e-28,105.0,82.143
56723|Q4U6T0|1-56,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,89.474,57,5,1,56,536,1,56,41,97,1.0300000000000001e-27,104.0,91.07175
56724|Q4U6T0|29-84,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,85.965,57,7,1,56,536,1,56,69,125,1.93e-27,103.0,87.50008928571428
56725|Q4U6T0|57-112,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,89.286,56,6,0,56,536,1,56,98,153,3.85e-31,114.0,89.286
56726|Q4U6T0|85-140,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,83.929,56,9,0,56,536,1,56,126,181,2.73e-29,108.0,83.929
56727|Q4U6T0|113-168,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,79.63,54,11,0,56,536,1,54,154,207,5.87e-25,96.7,76.78607142857143
56728|Q4U6T0|141-195,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,83.636,55,9,0,55,536,1,55,182,236,5.37e-29,107.0,83.636
56875|Q52T62|1-56,tr|Q6FGS9|Q6FGS9_HUMAN,85.455,55,8,0,56,178,1,55,64,118,4.6399999999999995e-28,99.8,83.92901785714285
